M107,M220,S,M104,G28,F,G1,Z,M109,G21,G90,M82,E,G92,X,Y,M140,M106,M84,Malicious
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,50,1,0.4,0,0,0,0,0,0,0,0,0,0,0,No
0,0,225,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0.3,0,0,0,0,0,0,0,0,0,0,0,No
0,0,0,0,0,3600,1,0,0,0,0,0,-1,0,0,0,0,0,0,No
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,No
0,0,0,0,0,4800,1,0,0,0,0,0,30,0,91.941,100.401,0,0,0,No
0,0,0,0,0,3656,1,1,0,0,0,0,37.5,0,9,15,0,0,0,No
0,0,0,0,0,1891,1,1,0,0,0,0,28.66426,0,85.725,99.708,0,0,0,No
0,0,0,0,0,0,1,2,0,0,0,0,34.82852,0,94.955,100.673,0,0,0,No
0,0,0,0,0,83,1,3,0,0,0,0,30.96641,0,98,99.393,0,0,0,No
0,0,0,0,0,69,1,0,0,0,0,0,51.30252,0,116,99.393,0,0,0,No
0,0,0,0,0,66,1,2,0,0,0,0,49.46678,0,118.426,98.791,0,0,0,No
0,0,0,0,0,80,1,2,0,0,0,0,4.63103,0,121.599,99.941,0,0,0,No
0,0,0,0,0,92,1,1,0,0,0,0,36.79529,0,123.292,103.725,0,0,0,No
0,0,0,0,0,63,1,3,0,0,0,0,35.95955,0,122.327,102.955,0,0,0,No
0,0,0,0,0,92,1,1,0,0,0,0,44.09744,0,125.607,105,0,0,0,No
0,0,0,0,0,61,1,0,0,0,0,0,55.43355,0,124.607,128,0,0,0,No
0,0,0,0,0,83,1,0,0,0,0,0,50.59781,0,124.209,128.426,0,0,0,No
0,0,0,0,0,69,1,4,0,0,0,0,44.76207,0,121.059,132.599,0,0,0,No
0,0,0,0,0,53,1,1,0,0,0,0,36.92633,0,114.275,133.292,0,0,0,No
0,0,0,0,0,75,1,0,0,0,0,0,7.09058,0,121.045,135.327,0,0,0,No
0,0,0,0,0,89,1,1,0,0,0,0,47.22848,0,116,132.607,0,0,0,No
0,0,0,0,0,77,1,0,0,0,0,0,35.56458,0,96,133.607,0,0,0,No
0,0,0,0,0,60,1,4,0,0,0,0,53.72884,0,93.574,136.209,0,0,0,No
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes
0,0,0,0,0,52,1,1,0,0,0,0,51.8931,0,92.401,132.059,0,0,0,No
0,0,0,0,0,52,1,4,0,0,0,0,48.05736,0,90.708,133.275,0,0,0,No
0,0,0,0,0,97,1,0,0,0,0,0,47.22162,0,90.673,131.045,0,0,0,No
0,0,0,0,0,90,1,4,0,0,0,0,44.35951,0,82.393,127,0,0,0,No
0,0,0,0,0,0,1,4,0,0,0,0,52.69562,0,88.393,109,0,0,0,No
0,0,0,0,0,68,1,0,0,0,0,0,38.85988,0,88.791,103.574,0,0,0,No
0,0,0,0,0,76,1,0,0,0,0,0,53.02013,0,89.913,100.454,0,0,0,No
0,0,0,0,0,4894,1,2,0,0,0,0,38,0,92.473,103.589,0,0,0,No
0,0,0,0,0,1881,1,4,0,0,0,0,47.17846,0,92.241,102.011,0,0,0,No
0,0,0,0,0,89,1,2,0,0,0,0,41.33679,0,94.431,98.105,0,0,0,No
0,0,0,0,0,94,1,2,0,0,0,0,58.44228,0,99,97.929,0,0,0,No
0,0,0,0,0,50,1,0,0,0,0,0,12.77839,0,110,100.929,0,0,0,No
0,0,0,0,0,65,1,0,0,0,0,0,45.93672,0,119.337,100.326,0,0,0,No
0,0,0,0,0,91,1,1,0,0,0,0,47.09505,0,122.411,99.473,0,0,0,No
